id;Created Time;Nature operation;Type Co-emprunteur;Reste �� vivre mensuel;Taux d'apport;Revenus du foyer;Taux d'endettement;Immobilier;Apport global;Stage;d_eligible;instruit;Type de contrat;Profession;Domaine;age;civility;nb_enfants_charge;situation_familiale;regionName
6666;30/04/2018 22:30;--Achat d'un appartement;Seul(e);715.0;3.18;2000.0;64.29;220000.0;7000.0;pre-qualified;0;0;CDI;Employe;B̢timent;30.0;M;1.0;Marie;Auvergne-Rh̫ne-Alpes
3393;02/08/2018 07:00;--Achat d'un appartement;Seul(e);1266.0;9.6;2124.84;40.42;125000.0;12000.0;pre-qualified;0;0;CDI;Employe;Gestion / Comptabilite;36.0;Mme;2.0;Marie;La Reunion
6203;07/06/2018 11:22;--Achat d'une maison;Seul(e);4175.0;60.0;4999.2;16.48;250000.0;150000.0;cancelled;1;0;;Taxi;Transport;32.0;M;2.0;Marie;Ile-de-France
6347;19/10/2018 13:03;--Achat d'un appartement;Avec votre conjoint;2307.0;37.04;2983.2;39.01;135000.0;50000.0;pre-qualified;0;0;CDI;Employe;B̢timent;32.0;Mme;0.0;Marie;Ile-de-France
312;25/06/2018 15:43;--Achat d'un appartement;Seul(e);2332.0;37.5;2928.37;20.36;120000.0;45000.0;cancelled;1;0;;;;31.0;M;0.0;Celibataire;Languedoc-Roussillon-Midi-Pyrenees
2879;23/02/2019 18:03;--Achat d'un appartement;Seul(e);-9832.0;10.0;30000.0;132.78;6000000.0;600000.0;pre-qualified;0;0;;;;;M;;;Aquitaine-Limousin-Poitou-Charentes
6743;06/02/2018 12:22;--Achat d'un appartement;Seul(e);1090.0;13.33;1500.0;27.39;75000.0;10000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
4858;09/10/2018 06:38;--Achat d'un appartement;Seul(e);317.0;5.0;900.0;64.79;100000.0;5000.0;pre-qualified;0;0;;;;;M;;;Nord-Pas-de-Calais-Picardie
1047;07/11/2018 14:10;--Achat d'un appartement;Seul(e);2436.0;12.5;3500.0;30.4;200000.0;25000.0;pre-qualified;0;0;CDI;Entrepreneur individuel;Autre;51.0;M;3.0;Marie;Ile-de-France
2912;24/09/2018 16:59;--Achat d'un appartement;Seul(e);2091.0;6.25;3000.0;30.32;160000.0;10000.0;pre-qualified;0;0;;;;;M;;;
657;25/06/2018 19:22;--Achat d'un appartement;Avec votre conjoint;1904.0;18.18;3349.05;43.14;220000.0;40000.0;pre-qualified;0;0;CDI;Cadre moyen;Informatique;33.0;M;1.0;Marie;Ile-de-France
1383;03/02/2018 18:45;--Achat d'un appartement;Seul(e);1549.0;15.0;2199.97;35.46;100000.0;15000.0;pre-qualified;0;0;CDI;Employe;Transport;29.0;M;1.0;Union libre;Ile-de-France
4116;01/05/2018 10:40;--Achat d'un immeuble;Avec votre parent;1379.0;6.67;6549.05;78.93;750000.0;50000.0;pre-qualified;0;0;CDI;Employe;Administration;41.0;Mme;0.0;Celibataire;Ile-de-France
725;09/12/2018 15:01;--Achat d'une maison;Avec votre conjoint;2138.0;34.78;3307.57;35.36;230000.0;80000.0;eligible;1;0;CDI;Employe;Transport;29.0;Mme;1.0;Marie;Provence-Alpes-C̫te d'Azur
2002;04/10/2018 18:08;--Achat d'un appartement;Seul(e);2298.0;13.16;3500.0;34.34;228000.0;30000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
5697;03/08/2019 18:36;--Achat d'un appartement;Seul(e);6805.0;6.67;7345.5;13.15;75000.0;5000.0;pre-qualified;1;0;CDI;Employe;Informatique;27.0;M;0.0;Celibataire;Aquitaine-Limousin-Poitou-Charentes
1744;05/09/2018 19:20;--Achat d'un appartement;Avec votre conjoint;887.0;22.22;1959.79;68.43;180000.0;40000.0;pre-qualified;0;0;CDI;Technicien;B̢timent;46.0;M;0.0;Marie;Ile-de-France
2535;08/05/2018 11:46;--Achat d'un appartement;Seul(e);1498.0;10.0;2500.0;40.1;150000.0;15000.0;pre-qualified;0;0;;;;;M;;;
3186;03/01/2018 18:03;--Achat d'un appartement;Avec votre concubin;2781.0;20.0;3999.5;30.46;200000.0;40000.0;eligible;1;0;CDI;Employe;Informatique;29.0;M;0.0;Union libre;Ile-de-France
54;31/01/2018 23:53;--Achat d'une maison;Avec votre conjoint;4290.0;28.57;5832.3;26.44;350000.0;100000.0;cancelled;1;1;CDI;Gerant de societe;Informatique;34.0;M;2.0;Marie;Ile-de-France
702;30/06/2019 13:48;--Achat d'un appartement;Seul(e);1482.0;81.25;3500.0;57.68;320000.0;260000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
4035;28/03/2018 21:38;--Achat d'un appartement;Avec votre conjoint;3390.0;20.0;4665.64;27.34;250000.0;50000.0;eligible;1;0;CDI;Cadre moyen;Sante;34.0;M;1.0;Marie;Ile-de-France
5193;30/08/2019 12:53;--Achat d'un appartement;Seul(e);1263.0;15.0;2300.0;45.09;200000.0;30000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
1322;22/01/2018 16:00;;Seul(e);;0.0;0.0;;;;cancelled;0;0;;;;40.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
3981;31/07/2018 00:43;--Achat d'un appartement;Seul(e);1782.0;7.5;2900.0;38.56;200000.0;15000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
3149;16/12/2018 23:16;--Achat d'un appartement;Seul(e);980.0;10.64;3500.0;72.01;470000.0;50000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
2969;25/04/2019 17:48;--Achat d'un appartement;Seul(e);2399.0;28.57;3205.41;42.26;140000.0;40000.0;pre-qualified;0;0;CDI;Cadre superieur;Gestion / Comptabilite;33.0;M;0.0;Celibataire;Auvergne-Rh̫ne-Alpes
778;11/03/2018 19:25;--Achat d'un appartement;Avec votre conjoint;2355.0;8.33;3999.9;41.12;240000.0;20000.0;pre-qualified;0;0;CDI;Enseignant;Fonction Publique;26.0;Mme;0.0;Celibataire;Ile-de-France
600;28/09/2018 06:27;--Achat d'un appartement;Seul(e);-1088.0;3.33;0.15;108815.15;150000.0;5000.0;cancelled;0;0;;Profession liberale;Sante;35.0;Mlle;0.0;Celibataire;Auvergne-Rh̫ne-Alpes
4574;30/08/2019 16:18;--Achat d'un appartement;Seul(e);2263.0;0.0;2400.0;5.71;20000.0;0.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
6302;05/05/2019 13:01;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;33.0;Mme;3.0;Marie;Ile-de-France
1950;13/06/2018 16:07;--Achat d'une maison;Avec votre conjoint;2071.0;33.33;3009.51;31.18;180000.0;60000.0;cancelled;1;0;CDI;Employe;Transport;47.0;M;3.0;Marie;Ile-de-France
5930;08/08/2018 17:39;--Achat d'un appartement;Avec votre conjoint;1140.0;29.63;1740.39;34.49;108000.0;32000.0;cancelled;1;0;CDI;Employe;Commerce;42.0;M;0.0;Marie;Ile-de-France
7779;09/12/2018 19:52;--Achat d'une maison;Avec votre conjoint;3903.0;13.6;5498.11;29.01;250000.0;34000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;49.0;M;1.0;Marie;Ile-de-France
3577;11/09/2018 12:06;--Achat d'un appartement;Avec une autre personne;5307.0;26.67;6144.92;21.95;150000.0;40000.0;eligible;1;0;CDI;Cadre superieur;B̢timent;29.0;M;0.0;Celibataire;Ile-de-France
1368;26/03/2018 18:46;--Achat d'une maison;Seul(e);1205.0;43.64;1832.73;34.25;137500.0;60000.0;eligible;1;0;;;;41.0;Mme;2.0;Marie;Bourgogne-Franche-Comte
2206;31/03/2019 13:56;--Achat d'une maison;Avec votre conjoint;-999.0;23.53;0.58;99958.24;170000.0;40000.0;pre-qualified;0;0;CDD;Employe;Transport;41.0;M;3.0;Marie;Ile-de-France
3158;23/06/2018 11:35;--Achat d'un appartement;Seul(e);3288.0;20.0;3736.48;12.0;50000.0;10000.0;eligible;1;0;CDI;Employe;Transport;34.0;M;3.0;Marie;Bourgogne-Franche-Comte
1705;17/07/2019 15:07;--Achat d'une maison;Avec votre conjoint;1276.0;20.0;2499.65;48.95;250000.0;50000.0;pre-qualified;0;0;CDI;Commer̤ant;Commerce;28.0;Mlle;0.0;Marie;Ile-de-France
3725;02/01/2018 00:12;--Achat d'un appartement;Seul(e);29073.0;21.43;29762.81;7.51;140000.0;30000.0;cancelled;1;0;CDI;Cadre superieur;Gestion / Comptabilite;32.0;M;0.0;Celibataire;Ile-de-France
2609;31/03/2018 11:57;--Achat d'un appartement;Seul(e);660.0;50.85;915.66;27.91;59000.0;30000.0;cancelled;1;0;CDI;Employe;Commerce;28.0;Mlle;0.0;Celibataire;Ile-de-France
3344;08/05/2019 23:11;--Achat d'un appartement;Seul(e);1502.0;5.0;2249.38;33.22;100000.0;5000.0;pre-qualified;1;0;CDI;Enseignant;Enseignement/Recherche;32.0;Mme;4.0;Marie;Auvergne-Rh̫ne-Alpes
4421;11/11/2018 20:23;--Achat d'une maison;Seul(e);9672.0;20.0;10542.03;8.25;100000.0;20000.0;pre-accorded;1;0;CDI;Cadre moyen;Informatique;40.0;M;0.0;Celibataire;Auvergne-Rh̫ne-Alpes
260;21/09/2018 09:49;--Achat d'une maison;Avec votre conjoint;1675.0;25.64;2354.14;28.84;117000.0;30000.0;cancelled;1;1;;;;33.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
1874;09/11/2018 02:02;--Achat d'un appartement;Seul(e);1006.0;0.0;2500.0;59.77;250000.0;0.0;pre-qualified;0;0;;;;;M;;;La Reunion
5221;11/06/2019 05:37;--Achat d'une maison;Avec votre conjoint;2966.0;24.0;4415.55;32.83;250000.0;60000.0;eligible;1;0;CDI;Employe;Autre;34.0;Mme;2.0;Marie;Ile-de-France
7082;06/07/2018 09:07;--Achat d'une maison;Avec votre concubin;819.0;5.26;2165.71;62.17;190000.0;10000.0;pre-qualified;0;0;CDI;Technicien;Environnement;34.0;M;2.0;Union libre;Ile-de-France
331;28/07/2018 10:52;--Achat d'une maison;Avec votre conjoint;2676.0;20.0;2999.91;10.8;50000.0;10000.0;cancelled;1;0;CDI;Ouvrier;B̢timent;43.0;M;4.0;Marie;Normandie
191;26/11/2018 21:52;--Achat d'une maison;Avec votre conjoint;4640.0;21.25;6513.94;28.77;400000.0;85000.0;Mandate;1;0;CDI;Cadre superieur;Informatique;36.0;M;3.0;Marie;Ile-de-France
6050;08/05/2019 12:11;--Achat d'un appartement;Seul(e);1882.0;0.0;2800.0;32.8;70000.0;0.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
6926;19/08/2019 12:16;--Achat d'un appartement;Avec votre conjoint;2339.0;18.65;2949.41;20.69;96500.0;18000.0;eligible;1;0;;;;22.0;M;0.0;Marie;Aquitaine-Limousin-Poitou-Charentes
6455;28/06/2018 21:05;--Achat d'une maison;Avec votre conjoint;1165.0;29.57;2415.14;51.74;230000.0;68000.0;eligible;1;0;CDI;Employe;Industrie;45.0;Mme;3.0;Marie;Alsace-Champagne-Ardenne-Lorraine
7422;24/01/2018 11:24;--Achat d'un appartement;Seul(e);932.0;3.33;2000.0;53.43;150000.0;5000.0;pre-qualified;0;0;;;;;Mlle;;;Centre-Val de Loire
4195;23/04/2018 22:41;--Achat d'une maison;Avec votre conjoint;1240.0;18.75;1749.97;29.14;80000.0;15000.0;cancelled;1;0;CDI;Technicien;Industrie;41.0;M;3.0;Marie;Pays de la Loire
3541;01/05/2018 20:59;--Achat d'un appartement;Seul(e);1244.0;6.0;1614.9;22.97;50000.0;3000.0;pre-qualified;0;0;CDI;Employe;Administration;27.0;Mme;0.0;Celibataire;Languedoc-Roussillon-Midi-Pyrenees
1228;07/01/2018 19:50;--Achat d'une maison;Seul(e);1432.0;15.0;2082.97;31.25;100000.0;15000.0;pre-qualified;0;0;CDI;Employe;Commerce;30.0;M;1.0;Marie;
1005;08/01/2018 13:57;--Achat d'un appartement;Seul(e);965.0;6.67;2000.0;51.78;150000.0;10000.0;pre-qualified;0;0;CDI;Commercial;Sante;31.0;M;0.0;Celibataire;Ile-de-France
1485;06/02/2019 12:01;--Achat d'un appartement;Seul(e);2716.0;12.41;4250.0;36.12;290000.0;36000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
2117;02/07/2019 20:29;--Achat d'une maison;Seul(e);-1882.0;16.67;0.03;188202.91;300000.0;50000.0;pre-qualified;0;0;CDI;Medecin;Sante;46.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
6922;01/04/2018 14:42;--Achat d'un appartement;Seul(e);4349.0;35.71;6500.0;33.1;280000.0;100000.0;pre-qualified;1;0;CDI;Cadre superieur;Informatique;37.0;M;2.0;Marie;Ile-de-France
413;02/05/2018 17:19;--Achat d'une maison;Avec votre conjoint;1671.0;39.43;2346.65;28.79;139500.0;55000.0;cancelled;1;1;CDI;Employe;Transport;36.0;M;3.0;Marie;Nord-Pas-de-Calais-Picardie
1654;06/01/2019 23:23;--Achat d'une maison;Avec votre conjoint;3023.0;50.0;3999.72;24.42;300000.0;150000.0;eligible;1;0;CDI;Technicien;Fonction Publique;36.0;M;3.0;Marie;Ile-de-France
4162;06/01/2018 15:37;--Achat d'un appartement;Avec votre conjoint;1203.0;16.67;2252.53;46.58;60000.0;10000.0;pre-qualified;1;0;CDI;Cadre moyen;Sante;26.0;Mlle;0.0;Celibataire;Languedoc-Roussillon-Midi-Pyrenees
1288;03/06/2018 20:23;--Achat d'un appartement;Seul(e);3738.0;15.0;4999.49;25.23;250000.0;37500.0;cancelled;1;0;CDI;Medecin;Sante;36.0;M;0.0;Celibataire;Languedoc-Roussillon-Midi-Pyrenees
3982;12/06/2019 10:23;--Achat d'une maison;Avec votre conjoint;4862.0;15.0;6915.72;29.7;400000.0;60000.0;eligible;1;0;;;;36.0;M;1.0;Marie;Ile-de-France
2054;14/07/2019 10:45;--Achat d'une maison;Avec votre conjoint;2453.0;19.74;4307.92;43.06;380000.0;75000.0;pre-qualified;0;0;CDI;Cadre moyen;Sante;40.0;M;2.0;Marie;Provence-Alpes-C̫te d'Azur
6275;25/06/2019 10:57;--Achat d'une maison;Avec votre conjoint;-4192.0;31.25;0.59;419258.7;800000.0;250000.0;pre-qualified;0;0;;Profession liberale;Sante;41.0;Mme;2.0;Marie;Auvergne-Rh̫ne-Alpes
3103;10/04/2019 16:09;--Achat d'un appartement;Seul(e);-125.0;18.13;875.23;114.31;160000.0;29000.0;cancelled;0;0;;Artisan;B̢timent;47.0;M;0.0;Celibataire;Ile-de-France
7384;22/05/2018 09:32;--Achat d'une maison;Seul(e);1757.0;20.0;2499.49;29.7;150000.0;30000.0;cancelled;1;0;CDI;Technicien;Informatique;35.0;M;1.0;Marie;Ile-de-France
5215;24/08/2019 12:40;--Achat d'un appartement;Seul(e);1394.0;12.0;1742.25;41.05;50000.0;6000.0;pre-qualified;0;0;CDI;Cadre moyen;Services aux entreprises;28.0;Mme;0.0;Celibataire;Ile-de-France
7630;18/11/2018 01:51;--Achat d'un appartement;Seul(e);3248.0;10.0;4500.0;27.83;230000.0;23000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
7581;15/03/2018 21:54;--Achat d'un appartement;Seul(e);2501.0;11.11;3000.0;16.64;90000.0;10000.0;pre-qualified;0;0;autre;Enseignant;Enseignement/Recherche;44.0;M;4.0;Marie;Auvergne-Rh̫ne-Alpes
7322;15/06/2018 22:43;--Achat d'un appartement;Seul(e);2640.0;20.0;3600.0;26.67;200000.0;40000.0;pre-qualified;0;0;CDI;Employe;Banque / Finance / Assurance;36.0;Mme;3.0;Marie;
2161;09/07/2019 00:26;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;31.0;Mme;3.0;Marie;Nord-Pas-de-Calais-Picardie
5895;15/10/2018 14:56;--Achat d'un appartement;Avec votre conjoint;6677.0;20.0;6995.12;13.23;50000.0;10000.0;cancelled;1;0;CDI;Cadre moyen;Banque / Finance / Assurance;31.0;M;0.0;Marie;Nord-Pas-de-Calais-Picardie
282;21/09/2018 22:41;--Achat d'une maison;Avec votre conjoint;2591.0;20.0;3511.3;26.2;150000.0;30000.0;Mandate;1;0;CDI;Ouvrier;B̢timent;34.0;M;2.0;Marie;Pays de la Loire
5966;10/04/2018 14:46;--Achat d'une maison;Avec votre conjoint;-622.0;20.0;0.1;62210.46;100000.0;20000.0;eligible;1;0;autre;Entrepreneur individuel;Informatique;47.0;M;3.0;Marie;Nord-Pas-de-Calais-Picardie
4293;16/05/2018 11:55;--Achat d'un appartement;Seul(e);312.0;6.67;2000.0;84.42;300000.0;20000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5296;25/06/2019 21:54;--Achat d'un appartement;Seul(e);2374.0;0.0;4000.0;40.65;219000.0;0.0;pre-qualified;0;0;;;;43.0;M;;;Ile-de-France
634;13/10/2018 14:28;--Achat d'une maison;Seul(e);1382.0;15.0;2032.97;40.76;100000.0;15000.0;pre-qualified;0;0;CDI;Cadre superieur;Enseignement/Recherche;32.0;M;1.0;Marie;
6706;21/02/2019 09:52;--Achat d'un appartement;Seul(e);2029.0;15.22;3500.0;42.04;230000.0;35000.0;pre-qualified;0;0;;;;;Mme;;;
5024;21/01/2019 22:10;--Achat d'un appartement;Seul(e);801.0;0.0;2000.0;59.98;200000.0;0.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
4308;02/01/2019 18:38;--Achat d'un appartement;Avec votre conjoint;2579.0;18.18;3274.32;21.23;110000.0;20000.0;eligible;1;0;CDI;Employe;Autre;37.0;M;0.0;Marie;Auvergne-Rh̫ne-Alpes
372;25/03/2019 12:16;--Achat d'une maison;Avec votre conjoint;2324.0;21.72;3508.0;33.75;198000.0;43000.0;Cloture;1;1;CDI;Technicien;Industrie;32.0;M;2.0;Marie;Ile-de-France
663;29/04/2018 00:42;--Achat d'un appartement;Seul(e);1306.0;5.0;2700.0;51.64;200000.0;10000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
3606;15/05/2019 11:34;--Achat d'un appartement;Avec votre conjoint;1711.0;10.71;3581.61;52.22;280000.0;30000.0;pre-qualified;0;0;CDI;Employe;Gestion / Comptabilite;37.0;M;2.0;Marie;Provence-Alpes-C̫te d'Azur
4071;31/05/2019 09:52;--Achat d'un appartement;Seul(e);3255.0;20.0;5200.0;37.4;400000.0;80000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
6093;29/09/2018 11:23;--Achat d'une maison;Avec votre conjoint;-1564.0;39.39;0.54;156454.0;330000.0;130000.0;pre-qualified;0;0;;En recherche d�۪emploi;;41.0;M;2.0;Marie;Ile-de-France
1510;28/11/2018 18:13;--Achat d'un appartement;Seul(e);788.0;6.23;1700.0;53.68;160500.0;10000.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
4631;02/01/2019 16:12;--Achat d'un appartement;Avec votre concubin;2068.0;21.43;2915.09;29.05;140000.0;30000.0;eligible;1;0;CDI;Employe;;28.0;M;0.0;Marie;Ile-de-France
4669;04/08/2019 13:42;--Achat d'un appartement;Seul(e);1326.0;8.33;2000.0;33.7;120000.0;10000.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
4392;01/07/2018 14:55;--Achat d'un appartement;Seul(e);1488.0;41.38;2165.38;31.27;145000.0;60000.0;cancelled;1;0;CDI;Ouvrier;B̢timent;31.0;M;0.0;Celibataire;Ile-de-France
6430;29/03/2019 21:17;--Achat d'une maison;Avec votre conjoint;2373.0;44.12;3289.6;27.86;170000.0;75000.0;cancelled;1;0;;Taxi;Transport;41.0;Mme;4.0;Marie;Ile-de-France
1531;18/11/2018 12:40;--Achat d'un appartement;Seul(e);2562.0;12.5;3000.0;14.61;80000.0;10000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5482;30/03/2018 16:29;--Achat d'un appartement;Seul(e);1392.0;20.0;2500.0;44.34;225000.0;45000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
1026;13/08/2019 18:46;--Achat d'un appartement;Seul(e);1465.0;20.0;1966.91;25.52;100000.0;20000.0;eligible;1;0;CDI;Employe;Restauration;27.0;Mme;0.0;Instance de divorce;Provence-Alpes-C̫te d'Azur
1902;18/02/2018 22:08;--Achat d'un appartement;Seul(e);1553.0;21.88;2495.8;52.88;160000.0;35000.0;pre-qualified;0;0;CDI;Employe;Banque / Finance / Assurance;35.0;Mme;2.0;Divorce;Ile-de-France
3412;02/10/2018 19:55;--Achat d'un appartement;Seul(e);1183.0;25.0;2000.0;40.87;40000.0;10000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
4883;30/03/2018 19:11;--Achat d'un appartement;Seul(e);3738.0;15.0;5000.0;25.25;200000.0;30000.0;pre-qualified;0;0;;;;43.0;M;;;Auvergne-Rh̫ne-Alpes
1947;12/06/2019 19:01;--Achat d'un appartement;Seul(e);799.0;1.18;2300.0;65.29;254000.0;3000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
6052;20/08/2018 14:58;--Achat d'une maison;Avec votre conjoint;108.0;23.81;1332.57;91.87;210000.0;50000.0;pre-qualified;0;0;;Artisan;Environnement;50.0;M;5.0;Marie;Provence-Alpes-C̫te d'Azur
772;04/02/2018 09:58;--Achat d'une maison;Avec votre concubin;1267.0;20.0;1999.15;36.61;150000.0;30000.0;eligible;1;0;CDI;Employe;Sante;38.0;Mme;2.0;Union libre;Ile-de-France
1679;10/02/2019 17:16;--Achat d'un appartement;Seul(e);-672.0;13.18;60.24;220.04;110000.0;14500.0;pre-qualified;0;0;interimaire;Ouvrier;Industrie;31.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
986;05/10/2018 15:44;--Achat d'un appartement;Seul(e);283.0;8.0;2000.0;85.89;250000.0;20000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
5654;01/03/2019 17:00;--Achat d'une maison;Seul(e);1727.0;33.33;2945.7;52.88;300000.0;100000.0;pre-qualified;1;0;CDI;Cadre superieur;B̢timent;38.0;M;0.0;Divorce;Ile-de-France
1631;14/03/2018 14:23;--Achat d'une maison;Seul(e);1781.0;25.0;2749.36;35.21;200000.0;50000.0;pre-qualified;0;0;CDI;Technicien;Environnement;36.0;M;0.0;Celibataire;Ile-de-France
7773;04/06/2019 01:26;--Achat d'une maison;Avec votre conjoint;5194.0;16.11;6155.85;23.12;180000.0;29000.0;eligible;1;0;CDI;Ouvrier;B̢timent;43.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
5637;01/09/2018 07:02;--Achat d'une maison;Seul(e);3654.0;12.0;4415.34;17.24;100000.0;12000.0;pre-qualified;0;0;CDI;Technicien;Sante;31.0;M;0.0;Celibataire;Auvergne-Rh̫ne-Alpes
6205;01/04/2018 16:37;--Achat d'un appartement;Avec votre parent;1687.0;13.64;2415.89;42.14;110000.0;15000.0;pre-qualified;1;0;CDI;Employe;Fonction Publique;27.0;M;0.0;Celibataire;Ile-de-France
1158;27/12/2018 16:29;--Achat d'une maison;Seul(e);517.0;19.23;1799.71;75.37;260000.0;50000.0;pre-qualified;0;0;;Gerant de societe;Commerce;33.0;M;2.0;Marie;Ile-de-France
4814;22/03/2018 01:29;--Achat d'une maison;Avec votre conjoint;1336.0;25.15;2032.36;34.25;119300.0;30000.0;cancelled;1;0;;Artisan;Autre;29.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
5821;02/04/2018 11:21;--Achat d'une maison;Avec votre conjoint;1575.0;16.67;2157.46;26.99;90000.0;15000.0;cancelled;1;0;CDI;Employe;Transport;35.0;M;2.0;Union libre;Nord-Pas-de-Calais-Picardie
2293;19/01/2018 16:55;--Achat d'un appartement;Seul(e);1513.0;20.0;2500.0;39.5;200000.0;40000.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
7185;04/02/2019 23:08;--Achat d'un appartement;Seul(e);1689.0;27.78;2500.0;32.45;180000.0;50000.0;pre-qualified;0;0;CDI;Cadre moyen;Autre;33.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
2344;07/03/2019 12:14;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;39.0;M;3.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
2349;23/06/2018 19:12;--Achat d'un appartement;Seul(e);2022.0;12.5;2555.83;40.63;80000.0;10000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;28.0;Mme;0.0;Celibataire;Ile-de-France
5454;28/05/2019 17:35;--Achat d'une maison;Avec votre conjoint;3433.0;12.5;5999.03;42.77;400000.0;50000.0;pre-qualified;0;0;CDI;Employe;Transport;39.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
3970;29/01/2018 12:58;--Achat d'une maison;Avec votre conjoint;-1252.0;17.5;0.07;125206.71;200000.0;35000.0;pre-qualified;0;0;;Gerant de societe;Transport;47.0;Mme;6.0;Marie;Ile-de-France
5109;31/07/2019 00:59;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;36.0;Mlle;1.0;Marie;Ile-de-France
2994;22/03/2019 09:39;;Seul(e);;0.0;0.0;;;;eligible;1;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
4102;29/05/2019 07:51;--Achat d'une maison;Avec votre conjoint;2291.0;28.09;4257.85;46.19;445000.0;125000.0;pre-qualified;0;0;CDI;Employe;B̢timent;32.0;Mme;2.0;Marie;Ile-de-France
4586;14/05/2019 13:53;--Achat d'un appartement;Seul(e);1672.0;27.11;1929.79;34.29;53490.0;14500.0;eligible;1;0;CDI;Cadre moyen;Environnement;25.0;M;0.0;Celibataire;Ile-de-France
4065;16/05/2018 14:10;--Achat d'un appartement;Avec votre conjoint;5482.0;10.0;7498.31;26.89;300000.0;30000.0;pre-qualified;0;0;CDI;Cadre moyen;Industrie;33.0;Mlle;1.0;Union libre;Ile-de-France
7262;09/06/2019 11:44;--Achat d'une maison;Seul(e);909.0;10.0;1665.39;45.4;100000.0;10000.0;pre-qualified;0;0;CDI;Employe;Autre;37.0;M;4.0;Marie;Ile-de-France
6144;08/08/2018 16:40;--Achat d'un appartement;Seul(e);2482.0;16.67;4000.0;37.95;300000.0;50000.0;pre-qualified;0;0;;;;;M;;;
69;27/01/2019 08:53;--Achat d'un appartement;Avec votre conjoint;3793.0;15.63;4801.74;30.12;160000.0;25000.0;cancelled;1;0;CDI;Technicien;Services aux entreprises;33.0;M;2.0;Marie;Ile-de-France
1855;02/01/2018 13:36;--Achat d'une maison;Avec votre conjoint;1665.0;6.67;3748.45;55.57;300000.0;20000.0;pre-qualified;0;0;CDI;Employe;Banque / Finance / Assurance;37.0;M;2.0;Marie;Ile-de-France
29;09/09/2018 14:28;--Achat d'une maison;Avec votre conjoint;3660.0;21.43;5299.37;30.93;280000.0;60000.0;Mandate;1;0;CDI;Technicien;Autre;37.0;Mme;2.0;Marie;Ile-de-France
7746;29/08/2019 19:25;--Achat d'un appartement;Avec votre conjoint;3461.0;15.0;4034.41;20.95;100000.0;15000.0;eligible;1;0;CDI;Employe;Administration;35.0;M;1.0;Marie;
1869;26/04/2018 16:20;--Achat d'un appartement;Avec votre conjoint;2546.0;16.67;3499.87;27.25;150000.0;25000.0;cancelled;1;0;CDI;En recherche d�۪emploi;Services �� la personne;43.0;M;2.0;Marie;Ile-de-France
306;12/09/2018 15:35;--Achat d'une maison;Avec votre conjoint;3664.0;32.56;4999.2;26.7;215000.0;70000.0;cancelled;1;0;CDI;Technicien;Sante;39.0;M;3.0;Marie;Bourgogne-Franche-Comte
6916;02/06/2019 11:01;--Achat d'un appartement;Seul(e);3601.0;11.67;5200.0;30.76;300000.0;35000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
